date,etl_query_timestamp_utc,data_connector_source_name,data_connector_id,data_connector_username,data_connector_timestamp_utc,source,unified_campaign_name,unified_campaign_id,sub_campaign_id,sub_campaign_name,creative_name,creative_id,filtro_jbp,custom_impressions,custom_clicks,custom_installs,adn_cost,revenue_1d,revenue_7d,revenue_ltv,purchase_unique_1d,purchase_1d,purchase_unique_7d,purchase_7d,purchase_unique_ltv,purchase_ltv
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853960017400572,23853960301870572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_IOS-1PZEPLX-FB005,VID_VAR_10_OCASIAO_DFCY_2_NET_BUZIM-FA-MECJ-NA-1002,23853960878030572,JBP RACCOON,,,,,"29,0004","155,6713","273,7825",1,1,2,4,2,8
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853960017400572,23853960301870572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_IOS-1PZEPLX-FB005,BNR_VAR_STA_OCASIAO_DFCY_2_NET_BUZIM-FA-MECJ-NA-1002,23853960754460572,JBP RACCOON,,,,,"63,5505","216,7511","399,8926",1,2,2,5,4,9
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853960017400572,23853960017670572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_AND-1PZEPLX-FB005,BNR_VAR_STA_OCASIAO_DFCY_1_NET_BUZIM-FA-MECJ-NA-1002,23853960017390572,JBP RACCOON,,,5,,"1554,2247","2848,0006","6425,1395",16,20,26,46,29,115
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853960017400572,23853960017670572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_AND-1PZEPLX-FB005,VID_VAR_10_OCASIAO_DFCY_1_NET_BUZIM-FA-MECJ-NA-1002,23853960909480572,JBP RACCOON,,,,,"753,535","2070,0005","3744,5893",17,18,25,40,28,76
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853960017400572,23853960017670572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_AND-1PZEPLX-FB005,VID_VAR_10_PRODUTO_DFCY_1_NET_BUZIM-FA-MECJ-NA-1001-2,23854155723380572,JBP RACCOON,,,,,"111,3704","490,5217","992,6331",2,3,3,8,3,16
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853960017400572,23853960017670572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_AND-1PZEPLX-FB005,BNR_VAR_STA_PRODUTO_DFCY_1_NET_BUZIM-FA-MECJ-NA-1001-2,23854155692480572,JBP RACCOON,,,1,,"363,0806","806,6828","2487,2977",5,6,9,15,14,41
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959478920572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZECDP-FB031,BNR_VAR_STA_REGULAR_DFCY_6_NET_BDAON-FA-REG-NA-1001,23853959478930572,JBP RACCOON,,,2,,"171,9408","171,9408","266,4909",4,4,4,4,5,5
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959478920572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZECDP-FB031,BNR_VAR_STA_FAMILIA_DFCY_6_NET_BDAON-FA-FAM-NA-1002,23853967231250572,JBP RACCOON,,,,,"67,7102","132,7305","280,4614",2,2,3,3,4,6
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959478920572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZECDP-FB031,VID_VAR_10_FAMILIA_DFCY_6_NET_BDAON-FA-FAM-NA-1002,23853967231260572,JBP RACCOON,,,,,"263,3409","263,3409","430,5921",2,3,2,3,2,6
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959478920572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZECDP-FB031,VID_VAR_10_REGULAR_DFCY_6_NET_BDAON-FA-REG-NA-1001,23853959478910572,JBP RACCOON,,,,,,,"29,4304",,,,,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959447420572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZECDP-FB030,BNR_VAR_STA_REGULAR_DFCY_5_NET_BDAON-FA-REG-NA-1001,23853959447430572,JBP RACCOON,,,,,"42,47","94,2504","94,2504",1,1,1,2,1,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959447420572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZECDP-FB030,BNR_VAR_STA_FAMILIA_DFCY_5_NET_BDAON-FA-FAM-NA-1002,23853967234490572,JBP RACCOON,,,,,"41,9202","41,9202","41,9202",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959389510572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB031,VID_VAR_10_FAMILIA_DFCY_4_NET_BDAON-FA-FAM-NA-1002,23853967238920572,JBP RACCOON,,,,,"448,0611","1188,0041","2031,5694",7,7,12,19,14,41
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959389510572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB031,VID_VAR_10_REGULAR_DFCY_4_NET_BDAON-FA-REG-NA-1001,23853959389520572,JBP RACCOON,,,,,"154,0607","351,9119","878,855",2,3,4,7,4,18
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959389510572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB031,BNR_VAR_STA_FAMILIA_DFCY_4_NET_BDAON-FA-FAM-NA-1002,23853967238910572,JBP RACCOON,,,1,,"472,9522","1822,8566","3989,2835",9,11,20,31,25,61
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959389510572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB031,BNR_VAR_STA_REGULAR_DFCY_4_NET_BDAON-FA-REG-NA-1001,23853959389500572,JBP RACCOON,,,6,,"1538,0256","3138,4201","7615,5254",24,28,34,50,51,123
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959296930572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB030,VID_VAR_10_FAMILIA_DFCY_3_NET_BDAON-FA-FAM-NA-1002,23853967242100572,JBP RACCOON,,,,,,"29,9403","102,8007",,,1,1,1,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959296930572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB030,BNR_VAR_STA_REGULAR_DFCY_3_NET_BDAON-FA-REG-NA-1001,23853959296920572,JBP RACCOON,,,2,,"2763,4316","2910,7724","3508,8354",7,15,10,19,13,32
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959296930572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB030,VID_VAR_10_REGULAR_DFCY_3_NET_BDAON-FA-REG-NA-1001,23853959296910572,JBP RACCOON,,,,,"72,0702","72,0702","72,0702",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959296930572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZECDP-FB030,BNR_VAR_STA_FAMILIA_DFCY_3_NET_BDAON-FA-FAM-NA-1002,23853967242090572,JBP RACCOON,,,2,,"115,5102","545,0814","775,3321",3,3,6,9,7,11
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064380572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZEPLX-FB003,VID_VAR_10_REGULAR_DFCY_2_NET_BDAON-FA-REG-NA-1001,23853959064180572,JBP RACCOON,,,,,"64,4405","64,4405","64,4405",2,2,2,2,2,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064380572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZEPLX-FB003,BNR_VAR_STA_FAMILIA_DFCY_2_NET_BDAON-FA-FAM-NA-1002,23853967256840572,JBP RACCOON,,,7,,"343,0215","658,7332","973,7242",6,6,10,13,12,19
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064380572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZEPLX-FB003,BNR_VAR_STA_REGULAR_DFCY_2_NET_BDAON-FA-REG-NA-1001,23853959064210572,JBP RACCOON,,,12,,"1051,2942","1085,7244","2186,0071",14,16,15,17,23,38
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064380572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_IOS-1PZEPLX-FB003,VID_VAR_10_FAMILIA_DFCY_2_NET_BDAON-FA-FAM-NA-1002,23853967256830572,JBP RACCOON,,,7,,"424,4626","529,7534","1353,4758",8,9,9,12,10,26
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064370572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZEPLX-FB003,VID_VAR_10_FAMILIA_DFCY_1_NET_BDAON-FA-FAM-NA-1002,23853967262120572,JBP RACCOON,,,9,,"1686,7454","3013,5911","5946,7734",25,27,35,52,52,109
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064370572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZEPLX-FB003,VID_VAR_10_REGULAR_DFCY_1_NET_BDAON-FA-REG-NA-1001,23853959064220572,JBP RACCOON,,,4,,"2086,8817","2374,3437","3116,7973",7,10,10,17,14,31
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064370572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZEPLX-FB003,BNR_VAR_STA_REGULAR_DFCY_1_NET_BDAON-FA-REG-NA-1001,23853959064240572,JBP RACCOON,,,32,,"8170,9815","11392,9957","17756,8331",70,87,110,145,169,257
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064370572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZEPLX-FB003,BNR_VAR_STA_FAMILIA_DFCY_1_NET_BDAON-FA-FAM-NA-1002,23853967262130572,JBP RACCOON,,,22,,"4898,5518","6849,2534","11671,8129",44,66,66,106,97,199
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853634053750488,23853883821250488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-SUMGR-IOS-1LL-BRACL125,BNR_VAR_STA_ANIVERSARIO_DFCY_13_NET_BRCH-300-CHU-ATO-1002,23854295059790488,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_RTD_AONH1_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23853868039770441,23853868039780441,SOC_FBI_2P_NQP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_PACK_DFCY_2145_NET_NA,23853988609410441,JBP RACCOON,,,,,"26,9403","26,9403","26,9403",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_RTD_AONH1_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23853868039770441,23853868039780441,SOC_FBI_2P_NQP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_UNIDADE_DFCY_2143_NET_NA,23853988545510441,JBP RACCOON,,,2,,"1021,4307","1156,9116","1221,1818",2,6,2,8,3,10
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853768047890471,23853768048190471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LL-CORCL88,IMG_VAR_STA_CTAB_DFCY_10_NET_COZNA-LN-NA-NA-1004,23853768047900471,JBP RACCOON,,,,,"59,3702","59,3702","59,3702",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853768047890471,23853768048190471,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LL-CORCL88,VID_VAR_15_CTAB_DFCY_40_NET_COZNA-LN-NA-NA-1004,23854071512360471,JBP RACCOON,,,1,,"49,2503","49,2503","49,2503",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853765673150471,23853765955530471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1P-CORCL89,VID_VAR_15_CTAA_DFCY_45_NET_COZNA-LN-NA-NA-1001,23854071512210471,JBP RACCOON,,,1,,"54,8804","54,8804","82,3205",1,2,1,2,1,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853765673150471,23853765955530471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1P-CORCL89,IMG_VAR_STA_PB_DFCY_3_NET_CNAQU-LN-OCA-NA-1002,23853765955520471,JBP RACCOON,,,,,"50,1103","73,3103","106,1908",1,1,1,2,1,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_FLITGHTBDM_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853509287980488,23853750174700488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_PIX-10TARC-AND-1LLCDP-FB160,BNR_VAR_STA_TESTEA_DFCY_13_NET_BFBDM-FA-NA-ATZ-1001,23853750184060488,JBP RACCOON,,,1,,,"27,56","27,56",,,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_FLITGHTBDM_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853509287980488,23853750147500488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_PIX-5TARC-AND-1LLCDP-FB159,BNR_VAR_STA_TESTEA_DFCY_12_NET_BFBDM-FA-NA-ATZ-1001,23853750147490488,JBP RACCOON,,,,,"93,7001","93,7001","93,7001",1,2,1,2,1,2
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_FLITGHTBDM_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853509287980488,23853750094940488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_PIX-3TARC-AND-1LLCDP-FB158,BNR_VAR_STA_TESTEA_DFCY_11_NET_BFBDM-FA-NA-ATZ-1001,23853750094930488,JBP RACCOON,,,1,,,,,,,,,,
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852862523180383,23853730320470383,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-AND-3P2P-SKOCL11-2,IMG_VAR_STA_TESTEACTANOVO_DFCY_1_NET_SKRGB-300-INT-NA-1001,23854349209620383,JBP RACCOON,,,5,,"53,1004","175,0907","449,3417",1,1,2,2,3,9
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852862523180383,23853730320470383,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-AND-3P2P-SKOCL11-2,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349349940383,JBP RACCOON,,,4,,"111,4203","450,0209","540,9012",2,2,2,6,3,7
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516230471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1PZEPLX-FB006,IMG_VAR_STA_CTAB_DFCY_2_NET_COZNA-LN-NA-NA-1004,23853765481100471,JBP RACCOON,,,,,"35,9405","35,9405","35,9405",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516230471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1PZEPLX-FB006,IMG_VAR_STA_CTAA_DFCY_2_NET_COZNA-LN-NA-NA-1001,23853765396680471,JBP RACCOON,,,,,"35,3701","35,3701","35,3701",1,1,1,1,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516230471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1PZEPLX-FB006,VID_VAR_15_CTAB_DFCY_53_NET_COZNA-LN-NA-NA-1004,23854071148960471,JBP RACCOON,,,,,,"42,8401","101,2904",,,1,1,2,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516090471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1PZEPLX-FB006,IMG_VAR_STA_PA_DFCY_1_NET_CNAQU-LN-OCA-NA-1001,23853728806120471,JBP RACCOON,,,,,"76,6705","148,4106","357,2518",2,2,4,4,4,10
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516090471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1PZEPLX-FB006,IMG_VAR_STA_CTAB_DFCY_1_NET_COZNA-LN-NA-NA-1004,23853765571190471,JBP RACCOON,,,,,"116,6209","322,9814","1364,7849",2,3,4,7,6,22
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516090471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1PZEPLX-FB006,VID_VAR_15_CTAB_DFCY_52_NET_COZNA-LN-NA-NA-1004,23854071047160471,JBP RACCOON,,,,,"178,5812","732,503","1788,309",4,4,7,17,11,39
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516090471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1PZEPLX-FB006,IMG_VAR_STA_CTAA_DFCY_1_NET_COZNA-LN-NA-NA-1001,23853765563110471,JBP RACCOON,,,,,"52,8407","52,8407","536,1051",1,2,1,2,3,17
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516090471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1PZEPLX-FB006,VID_VAR_15_CTAA_DFCY_52_NET_COZNA-LN-NA-NA-1001,23854071078570471,JBP RACCOON,,,,,,"105,2609","190,7413",,,1,2,1,4
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516090471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1PZEPLX-FB006,IMG_VAR_STA_PB_DFCY_1_NET_CNAQU-LN-OCA-NA-1002,23853729157730471,JBP RACCOON,,,,,"73,2304","103,6207","103,6207",2,2,2,3,2,3
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670231330486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1P-STLCL117,BNR_VAR_STA_TESTEB_DFCY_25_NET_STAMI-LT-INT-NA-1002,23853749833800486,JBP RACCOON,,,1,,"60,0904","105,9511","467,6218",2,2,2,4,2,11
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670200120486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1P-STLCL116,VID_VAR_10_PRODUTOSEP600ML_DFCY_26_NET_ZE,23853670200140486,JBP RACCOON,,,1,,,,"48,3004",,,,,1,1
29/05/2023,01/07/2023 04:36:33,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670200120486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1P-STLCL116,BNR_VAR_STA_TESTEA_DFCY_26_NET_STAMI-LT-INT-NA-1001,23853749600670486,JBP RACCOON,,,,,,,"31,1504",,,,,1,1
