id,date,symptoms,nsymptoms,predict_prob,target,tweet,Pessoas,Covid,DT_Intervencao1,Construtos
"1,22518239349506E+018",2020-02-05 19:20:20,s21,1,"81,73%",1,Vou ter q ir no postinho tomar injeção por causa dessa bosta de dor de cabeça,propria,na,antes,4
"1,24263864595111E+018",2020-03-24 23:25:14,"s11, s29, s55",3,"88,94%",1,@IgorRangelAlve1 @wilsonwitzel É um excelente comentário esse seu! Acho muito boa ideia! 👏🏼👏🏼  Eu tô sete dias com tosse seca e ontem e hj comecei a ter febre... Tô de boa em casa e tentando me recuperar sem precisar ir ao hospital... Complicado esses dias!,propria,na,antes,3
"1,32650386984155E+018",2020-11-11 09:35:42,s21,1,"88,31%",1,Acordei com uma dor de cabeça no hospital e não lembro de nada kkkkkkkkkkkkkkk,propria,na,depois,4
"1,22863869722412E+018",2020-02-15 08:14:27,s22,1,"92,35%",1,"Eu não consegui dormi essa noite com tanta dor de garganta e de ouvido. E ainda tinha o joelho arrebentado. Noite de horror, tava quase pedindo pra um anjo trevoso me levar. Aí esperei amanhecer pra ir no hospital e logo pedi uma benzetacil",propria,na,depois,4
"1,31185635874097E+018",2020-10-01 23:31:43,s23,1,"87,72%",1,maluco eu tô com dor no corpo inteirinho acho que vou no hospital amanhã,propria,na,antes,4
"1,22236675466981E+018",2020-01-29 00:51:59,s42,1,"93,65%",1,"Ainda bem que fui no hospital hoje, to com princípio de pneumonia mas aí já comecei com os medicamentos e vou ficar de boa de novo",propria,sim,depois,45
"1,24584516859668E+018",2020-04-02 19:46:49,s28,1,"86,33%",1,"@rosana @gugachacra Exatamente. Tive sintomas, liguei para o 150 me mandaram ir até o hospital por causa da falta de ar, cheguei lá me mandaram voltar pra casa (sem fazer exame) e ficar de quarentena com desespero da dúvida.",propria,na,depois,46
"1,26228986180294E+018",2020-05-18 04:52:09,s24,1,"81,89%",1,"Tive uma leve dor no peito ontem de noite. Hj de novo. Não sei o que eu faço, me apavora só de pensar em ir no hospital, mas não sei se tenho escolha :(",propria,na,antes,46
"1,3135561882111E+018",2020-10-06 16:06:14,"s29, s55",2,"80,66%",1,"Fato!  Vc chega na UBS com sintomas (leves) eles medicam para a tosse, febre e dor e te mandam pra casa, esperar 3 dias. Se piorarem os sintomas, fazem o exame. Até lá, #vocequelute... Sim, minha história, na última semana coube em um tuíte.",propria,na,depois,46
"1,24477409483231E+018",2020-03-30 20:50:45,s24,1,"96,81%",1,"To lembrando aqui da minha primeira crise de ansiedade.   Virei para a minha mãe e falei: -""To me sentindo muito estranho, uma dor no peito...""  Aí ela:  ""IHHH O FILHO DE FULANA MORREU DE TAQUICARDIA SEMANA PASSADA. DA SUA IDADE""   Hj eu to rindo, no dia fui parar no hospital",propria,na,depois,4
"1,25686274164783E+018",2020-05-03 05:26:43,"s11, s29, s30",3,"90,26%",1,"Eu chorei, fiquei assustada...de repente 38.9 de febre febre garganta fechada e dores no corpo 💔bateu o desespero. Pensei q iria ficar internada sem ver minha família e amigos. Graças a Deus é apenas uma gripe comum...mas não poderia de deixar de pedir uma coisa. FIQUEM EM CASA 😭",propria,na,depois,47
"1,27540678592768E+018",2020-06-23 09:34:08,"s11, s29, s22",3,"75,27%",1,ontem a moça q trabalha cmg disse q tava com febre por causa da dor de garganta e qnd ela foi no hospital falou q todo mundo ficava junto na msm sala independente do q q a pessoa tinha 🤡🤡🤡 fiquei tensa,propria,na,depois,46
"1,23484823154219E+018",2020-03-03 11:28:55,s28,1,"54,03%",1,eu com falta de ar a turma aqui no hospital ainda me mandou ficar de máscara,propria,na,depois,46
"1,24443314314856E+018",2020-03-29 22:15:56,s11,1,"89,60%",1,tuitando mas a caminho do hospital por tá ardendo em febre  fé,propria,na,antes,4
"1,2610463111194E+018",2020-05-14 18:30:44,"s11, s29, s28",3,"94,76%",1,"@viera__lu Miga eu tbm!!!! Tive febre e falta de ar fiquei mal por uma semana, e eu estava a semana toda no hospital da mulher.. ontem descobri q lá tem casos de covid 😱",propria,na,depois,46
"1,22968325641461E+018",2020-02-18 05:25:09,s55,1,"92,55%",1,Essa tosse que não para pcr 🤦,propria,na,na,3
"1,26004451636044E+018",2020-05-12 00:09:57,s28,1,"96,02%",1,"@gabstav To migs, mas to bem! Senti um pouco de falta de ar e fui no hospital",propria,na,depois,3
"1,28701056635205E+018",2020-07-25 10:03:25,s21,1,"84,46%",1,"entrei na upa com fortes dores de cabeça e sai de lá com fortes dores de cabeça, vomitando, com dor no és, intoxicada e com hemorragia 😄😄😄😄👍👏🙌",propria,na,depois,4
"1,27253957864211E+018",2020-06-15 11:40:52,s28,1,"72,56%",1,"@benevisa Não se exija dms, fui fazer e eu fui parar no hospital literalmente, fiquei tonta, minha visão ficou uma merda, não conseguia ficar em pé, vomitava bastante, falta de ar.. olha foi uma merda kkk",propria,na,depois,4
"1,32943706416581E+018",2020-11-19 11:51:10,s49,1,"89,69%",1,"@DaniSurtada1 Sim sim. Acredito que seja um resfriado dos fortes. Fiz tomografia ontem, pulmão limpo Graças a Deus 🙏🏽🙏🏽",propria,na,depois,4
"1,25967554673007E+018",2020-05-10 23:43:48,s22,1,"91,34%",1,"Eu estou um pouco doente agr, com dor de garganta, e minha mae foi fazer um chá. Eu olho pra minha mãe e falo ""guerrera"" por tudo q ela vez por 16 anos (quase 17) , ja perdeu filho com 1 ano , esteve cmg no hospital, e sempre esteve no meu lado nas minhas escolhas",propria,na,na,3
"1,24829582284179E+018",2020-04-09 14:04:51,"s11, s29",2,"84,16%",1,"@giganteholandes to com febre baixa desde ontem, acordei me sentindo bem fraca e com enjoo muito forte #devoirnohospital ?",propria,na,antes,47
"1,23739471845713E+018",2020-03-10 12:07:45,s28,1,"50,73%",1,"@marceIokrc Atacou a bursite. A dor é horrível. Chega a dar falta de ar, tem hora. Tô esperando medicação fazer efeito;",propria,na,na,4
"1,23917166518093E+018",2020-03-15 09:48:42,"s11, s29, s55, s22",4,"68,65%",1,"@ufmg @icb_ufmg se eu estou com dor de garganta, febre, tosse e asma, mas não é indicado ir para o hospital e tenho prova na segunda, como devo proceder?",propria,na,na,37
"1,27298294462648E+018",2020-06-16 17:02:39,s21,1,"63,63%",1,"O medico me passou um remédio de dor de cabeça de 32 reais que vem DOIS COMPRIMIDOS kkkkkkkkk olhou pra minha cara e achou que eu era burguesa, só pode",propria,na,depois,69
"1,22923534118752E+018",2020-02-16 23:45:18,s28,1,"84,22%",1,"Com 1% de bateria, indo pro hospital com dor de cabeça, no peito, com falta de ar e emplena crise de ansiedade, sou um FUDIDO 🥺",propria,na,antes,4
"1,33683717306103E+018",2020-12-09 21:56:33,s24,1,"93,52%",1,chorando no quarto do hospital pq já chamei duas vezes as enfermeiras por estar com dor o dia todo até pra respirar e nada de me ajudarem e agora tá doendo mais por forçar o peito a segurar o choro nervoso da ansiedade eu só quero ir pra casa,propria,sim,depois,46
"1,2134930705258E+018",2020-01-04 13:11:08,"s22, s23",2,"95,19%",1,"Eu to quase indo p hospital, n consigo nem conversar de tanta dor na garganta e fora a dor no corpo q to nela",propria,na,antes,4
"1,33859668072426E+018",2020-12-14 18:28:13,s28,1,"81,61%",1,Pelo menos n tive q ir de hospital por falta de ar mas o tanto q eu to expelindo AGUA pelo cu nao ta escrito,propria,na,antes,4
"1,33581714041962E+018",2020-12-07 02:23:19,s24,1,"93,78%",1,n to aguwntando de dor no peito e p rwspirar pqp n qro ir pro@hospital,propria,na,antes,46
"1,30206227339827E+018",2020-09-04 22:53:31,s21,1,"90,76%",1,"Aproveitar que hoje hoje tô uma bosta e vou dormir ou ver filme. Quem sabe essa dor de cabeça do inferno não passa, se não vou no hospital.",propria,na,antes,4
"1,25347455358779E+018",2020-04-23 21:03:16,"s11, s29",2,"90,65%",1,Porra peguei mo  chuva agora to com febre  se for na upa ja vão falar que é corona .,propria,na,antes,46
"1,28566819896111E+018",2020-07-21 17:09:19,"s29, s21",2,"97,44%",1,a Dra falou pra eu voltar pro hospital se eu tivesse febre e eu tô começando a ficar febril e to morrendo de dor de cabeça como falo pros meus pais?,propria,na,depois,47
"1,28316494066952E+018",2020-07-14 19:22:16,"s21, s24, s43",3,"68,37%",1,"@Mari_Jurema Tome os remedios que o medico passar , eu tb tive covid sou da linha de frente gracas a Deus foi só uma dor de cabeça e pressão no peito , se cuide vai dar td certo",propria,sim,depois,37
"1,25476377190339E+018",2020-04-27 10:26:10,"s11, s29",2,"87,80%",1,"@nathhy02 Igual a mim cara,não fui para o hospital mas tive todos os sintomas e muita febre!",propria,na,antes,3
"1,23991701437166E+018",2020-03-17 11:10:27,s23,1,"90,73%",1,"Desde ontem estava ruim, passando mal. Hoje resolvi ir no hospital, e da medo. Todo mundo de máscara, tensão no olhar do próximo, ainda mais que cheguei com febre, dor no corpo e espirrando muito.  Que todos da área da saúde consigam se manter imunes.",propria,na,depois,4
"1,24028155267379E+018",2020-03-18 11:19:00,s06,1,"53,40%",1,Ontem sem energia aqui no posto hj sem net as enfermeira tudo locona dando chilique e eu no mo cansaço acumulado só aceitando que a paz de gandhi é maior,propria,na,depois,69
"1,32644982795425E+018",2020-11-11 06:00:57,s06,1,"85,96%",1,Cheguei a conclusão que não é isso que eu quero pra minha vida.  Sinto que eu tô a um passo de ir pro hospital por cansaço físico e emocional,propria,na,antes,3
"1,28990449240268E+018",2020-08-02 09:42:50,s22,1,"55,60%",1,medo de ficar doente e ir pra um hospital estilo o de Greys Anatomy q vc entra com dor de garganta e descobre q tem cinco tumores espalhados pelo corpo e sua única saída é uma cirurgia de vida ou morte,propria,na,depois,49
"1,23612103827624E+018",2020-03-06 23:46:36,s42,1,"92,59%",1,"Voltando agora do hospital, o medo da pneumonia era real. Pensei que ia morrer de tanto que passei mal tossindo. covid",propria,sim,depois,4
"1,26927745566949E+018",2020-06-06 11:38:22,s28,1,"59,54%",1,"@rohdoamor Nada de mais, só tomei a medicação pelo tempo que a médica recomendou e me alimentei bem, bebi muito líquido e usava aerosol quando sentia falta de ar (quase toda tarde e noite)",propria,na,depois,378
"1,26649363996811E+018",2020-05-29 19:16:28,"s11, s29",2,"80,58%",1,eu no hospital hoje e um cara tossindo e com febre mt bom adorei,propria,na,depois,3
"1,30427484058156E+018",2020-09-11 01:25:28,"s29, s21",2,"53,61%",1,"Com dor de cabeça e não consigo dormir tô ficando com febre interna.....universo olhou pra mim e disse ""acha que eu esqueci tu me mandando tomar no cu?agr tome no cu vc"" única explicação",propria,na,na,49
"1,25516580737144E+018",2020-04-28 13:03:42,s21,1,"84,88%",1,"@CaduQbarraco Mas assim, é uma dor de cabeça constante, que pulsa e não tem dipirona certa. Comigo, com minha mãe e com uma enfermeira que conversei, a dor de cabeça veio acompanhada de uma queimação insuportável no nariz (tipo entrou água do mar no nariz?)",propria,na,depois,47
"1,22353641678691E+018",2020-02-01 06:19:48,s42,1,"61,49%",1,eu ja tive catapora pneumonia Dengue  uma doença mt doida que nem os medicos sabiam oq era  Dengue dnv Dengue  corona virus meu filho eu nao tenho medo de vc n,propria,na,na,0
"1,2414849912274E+018",2020-03-21 19:01:02,s21,1,"52,14%",1,"@carlapatriciasc sim Car resfriado as coisas tão ficando cada vez mais feias, a cada hora vou ficando mais desesperada, tem muita gente que é irresponsável e que ta procurando hospital até com dor de cabeça, por causa da burrice das pessoas que isso vai se espalhar.",propria,na,na,49
"1,28279269243562E+018",2020-07-13 18:43:05,s27,1,"62,06%",1,"@brunfmn Own amiga, obrigado. Eu vou tentar ir, uma das coisas que o medico falou que era bom eu passar por varios medicos... ate que to respirando bem, o que me mata é a fadiga. Tanto mental quanto física.",propria,na,depois,37
"1,33717689440031E+018",2020-12-10 20:26:29,"s11, s29",2,"95,44%",1,"Ansiedade é um bglh muito ruim pqp  hoje fui pro hospital com dor, enjoo e febre.. achei até que era COVID kkk mas não, ansiedade ataca novamente",propria,na,depois,4
"1,23951963312161E+018",2020-03-16 08:51:24,s42,1,"87,27%",1,To com pneumonia e tenho que trabalhar pq o medico nao me liberou...,propria,na,depois,236
"1,22877087887337E+018",2020-02-15 16:59:41,s28,1,"86,90%",1,"Eu estou com tanta dor na lombar. Quando ando, vai meio que dando até falta de ar. Faz uns dias já. Na real to preocupadão... se não melhorar, vou ter que ir no hospital 🥺🙄",propria,na,antes,4
"1,32394552020588E+018",2020-11-04 08:09:44,s22,1,"74,16%",1,"olá, amigxs!   estou no hospital com muita dor de garganta e dificuldade pra respirar  se eu morrer, não fiquem tristes, amo vocês",propria,na,depois,4
"1,31767985674693E+018",2020-10-18 01:12:13,s22,1,"89,15%",1,"eu poderia ter consultado já que eu estava no hospital, pq essa dor de garganta não tá me irritando",propria,na,depois,4
"1,33498645769448E+018",2020-12-04 19:22:29,"s11, s29, s21, s23, s28",5,"90,87%",1,"Fui diagnosticado com Covid  Depois de quase 1 semana passando mto mal com febre dor de cabeça dor no corpo falta de ar e por fim a falta do paladar... fui positivado p/ este vírus. Já fui ao médico e estou devidamente medicado, mas ñ sabemos c/ será o amanhã. Rezem por mim",propria,sim,depois,49
"1,28791218429988E+018",2020-07-27 21:46:07,s29,1,"88,44%",1,tive todos os sintomas menos febre e aqui no postinho só fazem o exame se tiver febre 🤡,propria,na,depois,36
"1,31165137958959E+018",2020-10-01 09:57:12,s06,1,"93,30%",1,desde ontem com cansaço sem conseguir respirar direito né possível que serei obrigada a ir pro hospital nebulizar,propria,na,antes,4
"1,32442907188809E+018",2020-11-05 16:11:12,s22,1,"91,06%",1,"Jamais iria esconder isso de vocês (mentira, iria sim), mas enquanto pessoa tuíteira, seria bem hipócrita se assim o fizesse. Domingo acordei com dor na garganta e olfato alterado, fui ao hospital, fiz o pcr, me isolei, hoje saiu o resultado e estou com coronga.",propria,sim,depois,3
"1,33557970120156E+018",2020-12-06 10:39:49,s30,1,"91,30%",1,eu tô com sintomas de gripe. será que devo fazer o teste de covid? não sei se é pior ir a um hospital nesse momento de pico da pandemia,propria,na,antes,367
"1,23960855502564E+018",2020-03-16 14:44:44,s42,1,"77,08%",1,peguei máscara no hospital   agora vou botar e ir no postinho procurar vacina de pneumonia,propria,na,depois,9
"1,28055081392922E+018",2020-07-07 14:14:40,s55,1,"78,28%",1,"@eliseuneto Agora ler #forcacorona enquanto vc está no hospital tossindo tanto que acha que daqui a pouco tosse o pulmão junto? Lindo, né?",propria,na,depois,4
"1,25487537020303E+018",2020-04-27 17:49:37,"s11, s12, s29, s21, s28",5,"81,33%",1,"@panshug Eu estou até que bem. Não estou com falta de ar e nem febre. Mas estou com coriza, muitas dores musculares e dor de cabeça que persistem mesmo com medicação. O médico receitou outros mais fortes. Ficarei bem!",propria,na,depois,3
"1,27143311784958E+018",2020-06-12 10:24:12,s42,1,"57,44%",1,fui defender a mayumi num post de um maluco do fb e ele disse que me conhece e que nas semanas que eu fiquei em sp pro girl gamer eu dei para todos os proplayers  mal sabe ele que eu fiquei no pronto socorro tomando soro com inicio de pneumonia,propria,na,depois,3
"1,33193824980842E+018",2020-11-26 09:29:59,s28,1,"87,09%",1,"@mkyoitachi Todo dia isso irmão, não posso fungar o nariz que acho que é covid, imagina uma falta de ar? Já tava no postinho querendo fazer o teste",propria,na,na,4
"1,26035627895151E+018",2020-05-12 20:48:47,"s11, s29, s21, s28",4,"90,88%",1,"@thais_saura Eu tbm! Fiquei muito ruim no final de fev, mesmo não frequentando o Carnaval. Fiquei 2 semanas com muita febre e tomando muito soro/inalação no hospital. Muita dor de cabeça, e falta de ar nos dois últimos dias de sintomas. Fiz exame de dengue, mas não me fizeram o de covid.",propria,na,depois,46
"1,32938371664545E+018",2020-11-19 08:19:11,s29,1,"72,47%",1,"ontem fui consultar e minha mae n podia entrar, acho que ela pensa que eu sou crianca pq ela falou com 3 enfermeiras q eu tava com febre como se eu n soubesse falar isso pro medico 🤡🤡🤡",propria,na,depois,3
"1,25387682756059E+018",2020-04-24 23:41:46,"s11, s29",2,"76,81%",1,"Uma semana de perrengue, no isolamento por suspeita de coronavírus, com os sintomas na forma branda, febre etc, acabado de chegar em casa vindo do hospital é um baita presente essa manifestação.",propria,sim,depois,3
"1,22527087727468E+018",2020-02-06 01:11:56,s22,1,"94,84%",1,Vou ter q ir no hospital por causa dessa dor de garganta acho q não vai ter jeito msm,propria,na,antes,3
"1,30967285566012E+018",2020-09-25 22:55:15,s55,1,"94,72%",1,"A crise alérgica e a tosse não tá pra brincadeira, tô tão cansada, tão cansada que tô com medo de ter que ir ao hospital 🤦🏻‍♀️",propria,na,antes,46
"1,27446183548445E+018",2020-06-20 18:59:14,"s11, s29",2,"53,28%",1,Minha bandeira vermelha O álcool gel na mão O isolamento me espera Para evitar a febre  Xalaialaia Xalaialaia Até baixar a internação,propria,na,na,4
"1,24608445599708E+018",2020-04-03 11:37:40,"s49, s28",2,"84,62%",1,"@RedeGlobo Dei entrada ao hospital com sintomas do corona vírus, dor Gagarta falta de ar, torse e resfriado, 7 dias depois a falta de ar continua. Volto ao hospital?",propria,na,depois,37
"1,250046227301E+018",2020-04-14 10:00:19,s21,1,"54,45%",1,"@FranciscaVaz6 Sim, medicada, por isso dor de cabeça controlada. Isto é início de TPM... Bah 😑",propria,na,na,0
"1,33205856914397E+018",2020-11-26 17:28:05,"s11, s29",2,"50,01%",1,"@vmbenites Kkkkk no hospital em que trabalho fiz a mesma pergunta. A resposta foi parecida : ""- não, pq se a pessoa tiver febre não vem trabalhar"" 😂😂😂",propria,na,depois,3
"1,21490049093441E+018",2020-01-08 10:23:43,"s55, s24",2,"95,55%",1,"Caralho, vim trabalhar mas agora tô na dúvida se continuo aqui ou se vou pro hospital de novo.   Dor no peito, muita fraqueza, tosse seca e tontura. Gzuis me leva.",propria,na,antes,37
"1,33650998367716E+018",2020-12-09 00:16:25,"s11, s29",2,"90,23%",1,"@DuquesaDetax @fvguima Somos duas!!! Eu quero matar quando falam “ah mas tá sem febre” porra pq se eu tiver com febre melhor internar logo   Na gravidez eu passei a temperatura 37 (era 36,5) agora voltou ao normal",propria,na,na,4
"1,24032516876296E+018",2020-03-18 14:12:19,s28,1,"79,81%",1,ontem cheguei na upa com falta de ar e o velho disse que eu nao tava que tava normal foi deus que me segurou de nao fazer um desmantelo  https://t.co/waYrH9xT0O,propria,na,depois,49
"1,33215034681534E+018",2020-11-26 23:32:47,s06,1,"54,59%",1,"@CRF_Thiagoo tbm tive, foi começo de junho.. por pouco não precisei ficar internada. até hoje sinto as sequelas, principalmente o cansaço repentino e olha que já fazem aí uns 5 meses. é complicado não saber se eu voltarei a ser como era antes. mas enfim, só desejo força e uma boa recuperação+",propria,sim,depois,46
"1,28527560014866E+018",2020-07-20 15:09:16,"s29, s23",2,"99,21%",1,Se essa dor no corpo e a febre não passar vou pro hospital,propria,na,antes,3
"1,22334908032954E+018",2020-01-31 17:55:24,s30,1,"67,03%",1,"2 vezes na mesma semana no hospital aserio, tirem-me esta gripe e tudo o que a envolve de cima😫",propria,na,depois,4
"1,25749050910852E+018",2020-05-04 23:01:15,"s12, s55, s21, s23, s28",5,"92,33%",1,"pq queria ficar a menor quantidade de tempo possível fora do quarto. tive dor de cabeça, dor no corpo, coriza, muita tosse e um pouco de falta de ar. se foi corona ou não, só deus sabe. não me arrisquei a ir no hospital pq é aquilo, né? se não fosse estaria ali correndo risco",propria,na,antes,36
"1,24249134538787E+018",2020-03-24 13:39:55,s30,1,"62,94%",1,"Na sexta quando conversei com o número de atendimento ao Coronavirus na cidade, a enfermeira me disse que tinha algas suspeitas, inclusive já ia tratar meu caso e o de Brisa como uma suspeita.. Hoje uma médica me ligou e disse que não tem casos na cidade, e nós estamos com gripe",propria,sim,depois,0
"1,27456801155121E+018",2020-06-21 02:01:08,s22,1,"95,88%",1,"eu to com dor de ouvido e garganta, suspeita de sangue na urina mas eu nao quero ir pro hospital pegar covid inferno",propria,na,antes,46
"1,29663105272372E+018",2020-08-20 23:11:47,s28,1,"83,79%",1,"Queria ir pro hospital agora, mas tá chovendo muito, eu ia ter que pegar um uber... mas pqp a ansiedade tá me deixando mais nervosa, já to com falta de ar e essa merda vem atacar agora 🥺",propria,na,antes,4
"1,34196320441565E+018",2020-12-24 01:25:35,s55,1,"89,57%",1,"Tô com vários sintomas de covid há uns dias (tosse, dor no peito, falta de ar, estado febril, dor no corpo e cabeça) e testei negativo no cotonete ??????  Explica Brasil",propria,na,depois,37
"1,3258031502725E+018",2020-11-09 11:11:17,s29,1,"85,98%",1,@sou_a_ana_ Fiquei esse final de semana com os sintomas. Estou de licença e faço o exame essa semana. Sendo medicado. Tem que ir assim que aparecer a primeira febre. Eu ainda esperei 2 dias com febrão. Perigoso isso. Espero e oro pra que ela e todos tenham melhora e saiam desse quadro. 🙏,propria,na,depois,47
"1,31297376339964E+018",2020-10-05 01:31:53,s28,1,"83,03%",1,@abacaxisto17 @Kamizeon Um storys no carro dizendo q acordou c muita dor no estomago e c falta de ar e ele tava indo pro hospital eq ele tava c mt medo (mas falando isso c um tom de quem estava mt desesperado),propria,na,depois,4
"1,32802700110667E+018",2020-11-15 14:28:05,s06,1,"53,43%",1,Quero chegar em casa e me internar no chuveiro! Espero que ele tire todo meu cansaço e etc 😅dor de cabeça😵,propria,na,na,3
"1,24120419028793E+018",2020-03-21 00:25:14,s28,1,"91,58%",1,"Se eu acordar com falta de ar amanhã, vou no hospital",propria,na,antes,4
"1,31023420372914E+018",2020-09-27 12:05:51,s29,1,"94,80%",1,"Bom dia é o caralho, passei a noite no hospital e descobri que to com infecção urinária subindo pro rim, eu tava morrendo de dor e não queria ir pra emergência mas fui obrigada porque me deu febre, cada vez que eu peço p melhorar de vida mas merda me aparece.",propria,na,depois,4
"1,25027986124498E+018",2020-04-15 01:28:42,s28,1,"74,46%",1,O pessoal tá achando que esse negócio de isolamento é brincadeira fui em bh hoje no hospital das clínicas para uma consulta e estava em uma área isolada pela minha falta de ar tava tendo uma reunião com os medicos perto de onde eu estava e a coisa não tá boa não,propria,na,depois,4
"1,33950924721481E+018",2020-12-17 06:54:26,s06,1,"66,10%",1,Eu tenho uma teoria de que a upa é feita pra te vencer no cansaço,propria,na,depois,6
"1,23848503793645E+018",2020-03-13 12:20:17,"s11, s29",2,"89,42%",1,"@xhloisv Sai fora kkkk odeio hospital, só vou se eu tiver febre, mas como nao tive até agora ta suave, to melhorando ja ♡",propria,na,antes,3
"1,33200588704574E+018",2020-11-26 13:58:45,"s14, s21",2,"81,55%",1,"meu estomago ta horrivel, to com uma puta dor de cabeça e diarreia  sinceramente não é possivel que vou ter que me arriscar a ir num hospital em plena pandemia por causa de uma virose",propria,na,antes,36
"1,33966338863341E+018",2020-12-17 17:06:56,s21,1,"78,72%",1,"Obrigada meu Deus por mais uma Quinta-feira no hospital, obrigada por essa dor de cabeça dos Deuses que se eu bater a cabeça na parede iria doer menos.",propria,na,depois,4
"1,22186930837413E+018",2020-01-27 15:55:19,s22,1,"76,83%",1,o medico qria fazer cauterização dnv p mostrar p garoto q tava estudando kk pelamor minha garganta melhorou só de lembrar da dor vamo c calma,propria,na,depois,3
"1,3328798901783E+018",2020-11-28 23:51:44,s12,1,"96,23%",1,Na sexta ele voltou no hospital e começou o tratamento com remédios. Nesse dia mamãe também começou a sentir coriza + espirros. Daí no domingo voltamos no hospital pq eu tava com mta dor de cabeça infernal e aproveitei p fazer o exame PCR. Fiz e arrancaram minha alma pelo nariz +,propria,na,depois,36
"1,26241910789653E+018",2020-05-18 13:25:44,s30,1,"68,17%",1,"@fuurtadoluiz Tô medicada e ja acordei melhor!!!! É só gripe, não é o momento de partir dessa pra melhor ahahaha",propria,na,na,3
"1,3300014857537E+018",2020-11-21 01:13:59,s21,1,"96,87%",1,Queria ir ao hospital ver como q ta minha cabeça pq eu ainda to com dor de cabeça e meio zonzo  Mas eu tenho ctz q vou pegar covid entao n quero ir,propria,na,antes,46
"1,32947689713954E+018",2020-11-19 14:29:27,s21,1,"93,11%",1,fiz o pcr e agora tô tontinha e com dor de cabeça kkkkkkkk ai que exame ruim do caralho,propria,na,depois,36
"1,31528140788378E+018",2020-10-11 10:21:39,s28,1,"71,39%",1,Eu tô com falta de ar. Aí fica o questionamento. Covid ou ansiedade. 🤦🏼‍♀️ Porque olha ter ficado no hospital o dia todo na sexta. Tá me deixando completamente paranóica.,propria,na,depois,46
"1,33612650207375E+018",2020-12-07 22:52:36,"s11, s29",2,"94,28%",1,"Preciso ir ao hospital, está me dando febre por causa da dor",propria,na,antes,4
"1,24645171006482E+018",2020-04-04 11:57:00,"s55, s28",2,"82,51%",1,Ontem acordei com falta de ar e tosse. Quase n consegui dormir essa noite. Acabei de voltar do hospital.  https://t.co/0JoGTKemWk,propria,na,depois,3
"1,27660044522663E+018",2020-06-26 16:37:18,s21,1,"88,10%",1,"Dor de cabeça fdp pcr , o dia td😡😖😖",propria,na,na,4
"1,2806117007865E+018",2020-07-07 18:16:36,s21,1,"96,44%",1,to indo pro hospital não tô aguentando de dor de cabeça,propria,na,antes,4
"1,22664840445074E+018",2020-02-09 20:25:44,s21,1,"93,69%",1,"Cheguei do Hospital, meo deus to morto, credo hospital cansa... to com dor de cabeça e exausto..",propria,na,depois,3
"1,30804636630061E+018",2020-09-21 11:12:10,s21,1,"71,80%",1,estou com uma nojenta leve dor de cabeça por conta dos medicamentos e agora todo dia isso,propria,na,na,3
"1,30784468712283E+018",2020-09-20 21:50:46,s21,1,"94,13%",1,"eu acho que vou no hospital, faz dois dias que tô com dor de cabeça e essa tá bem esquisita, já quero morrer.",propria,na,antes,4
"1,24535057091706E+018",2020-04-01 11:01:28,s28,1,"57,49%",1,"Bom dia. Tenho todos os sintomas do covid19, exceto falta de Ar. Neste momento não vejo a necessidade de ir ao hospital. Posso me automedicar? Se sim, quais medicamentos? #hojeemdia",propria,na,antes,37
"1,2239702189948E+018",2020-02-02 11:03:35,"s11, s29, s21, s22, s23",5,"94,50%",1,"passei a madrugada toda queimando de febre, dor de cabeça, dor no corpo, garganta inflamada doendo, mas ninguém pode me levar no hospital pq seria “desnecessário” eu ir lá",propria,na,antes,24
"1,26762767058781E+018",2020-06-01 22:22:42,s21,1,"69,00%",1,Crlh maior dor de cabeça pcr 😠😫,propria,na,na,4
"1,29981083934047E+018",2020-08-29 17:47:08,s21,1,"92,95%",1,Puta que pariu minha cabeça tá explodindo  Eu não acredito que eu vou ter que ir pro hospital só por dor de cabeça véi,propria,na,antes,4
"1,25169983519718E+018",2020-04-18 23:31:10,"s11, s29, s30, s55, s46",5,"87,56%",1,"@babi Eu fui a SP, peguei chuva no Festival GRLS e fiquei quase duas semanas tendo tosse seca. Isso na semana do dia 9. Passou, voltou, tive gripe e febre. Fui duas vezes no hospital e disseram que era um quadro gripal forte. Não sei se era COVID-19, mas agora tô bem.",propria,na,depois,3
"1,25516370552597E+018",2020-04-28 12:55:21,"s11, s29",2,"61,35%",1,@CabeloNaTeta @ataner_law @Au_gust0 @g1 Exatamente. Eu estou contaminada e oq me receitaram foi: fique isolada por 14 dias comendo bem e bebendo água. Não tem remédio. No máximo uma dipirona para baixar a febre. Mas não há medicamento que ajude nos sintomas em casa.,propria,sim,depois,46
"1,32034910526104E+018",2020-10-25 09:58:52,"s14, s20",2,"95,88%",1,"@saynotocaroline to com uma dor abdominal bem bizarra há uma semana já, diarreia e tudo. passei a semana indo pra hospital tomar soro e remédio na veia e fiz uma porrada de exames pra ver se descobrem a causa, mas por enquanto nada",propria,na,depois,24
"1,2614346414094E+018",2020-05-15 20:13:49,s55,1,"63,63%",1,"não se c o que eu devo me preocupar mais, c minha tosse e meu nariz escorrendo ou c minha professora falando que semestre que vem temos clinica ja",propria,na,na,4
"1,30464878840189E+018",2020-09-12 02:11:25,s21,1,"65,23%",1,"8° dia com dor de cabeça infernal, vim fazer uma tumograf, e tal hora batendo papo com a enfermeira perguntando se ela assiste greys anatomia.",propria,na,depois,49
